account_id,age,gender,gmv_total,days_since_registration,max_credit_card_limit,tot_subsidio_utilizado,qt_offer_completed,qt_offer_received,qt_offer_viewed,qt_transaction,channels_frequency_conversao,channel_web_frequency_conversao,channel_email_frequency_conversao,channel_mobile_frequency_conversao,channel_social_frequency_conversao,bogo_conversao,discount_conversao,informational_conversao,avg_discount_value_conversao,avg_duration_conversao,avg_min_value_conversao,reward_conversao,amount_conversao,qt_transacional_conversao,min_time_conversao,max_time_conversao
d5783bc35544463ea658fec3ba5077df,41,M,56.06999999999999,2862,60000,4,2,5,5,4,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,0,2,0,2,10,10,4,29.96,2,7.5,26.5
687647a3973e4acb80441a1a1e6aee3a,90,F,168.1,3591,93000,8,2,3,1,7,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,1,1,0,4,7,6,8,42.04,2,8.75,25
c2d1d6ffea3842d382c493eecc02843f,58,M,176.38,2907,51000,22,5,5,5,14,"[{""channel"":""web"",""frequency"":5},{""channel"":""email"",""frequency"":5},{""channel"":""mobile"",""frequency"":5},{""channel"":""social"",""frequency"":4}]",5,5,5,4,2,3,0,4.4,7.8,8.4,22,66.78,5,3.5,25.25
df4ac97397f74923bd7e1c9eaa63a80f,56,M,215.12,3554,90000,7,3,3,3,8,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",3,3,3,2,0,3,0,2.3333333333333335,8,9,7,88.77,3,1.25,21.25
54acb0dd3f7c4dcc981afe7080a2f7da,59,F,155.02999999999997,3040,98000,22,5,5,4,6,"[{""channel"":""web"",""frequency"":5},{""channel"":""email"",""frequency"":5},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":4}]",5,5,4,4,3,2,0,4.4,7,9,22,102.74,5,3.75,25
01de69b5edab4b89859ea8a7214ba35a,53,F,765.8800000000001,3182,84000,6,2,4,3,7,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,0,2,0,3,7,7,6,660.84,2,4.5,15
329a972654024b8ab295235ee55b5930,47,F,196.4,3766,64000,10,3,3,3,13,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":1}]",3,3,3,1,1,2,0,3.3333333333333335,7,7.333333333333333,10,37.18,3,1.75,20
ec224f52c0424af4853e1e62f6fa1e4a,46,M,12.129999999999999,2740,33000,null,null,2,1,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1dc461d98e5c4a5a9b320b78e0ca1efd,29,F,34.08,3081,64000,4,2,4,4,7,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,0,2,0,2,10,10,4,16.15,2,26.75,26.75
635457c253cf48a1884618e4d7658c9a,83,F,69.2,2850,104000,10,2,4,1,3,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":1}]",2,2,1,0,1,1,0,5,8.5,12.5,10,52.72,2,3.75,29
752703458de14e35b72c8030b8548eab,49,F,22.37,2786,111000,7,2,4,4,1,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,1,1,0,3.5,7.5,7.5,7,22.37,2,17.25,17.25
a1183855451e4250adb676f87d5f8398,45,M,41.45,4258,54000,3,1,4,3,17,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,3,7,7,3,2.58,1,19.25,19.25
c9f052334bc340f386ae5fc7ae97e74f,65,F,311.06,3474,72000,20,4,5,4,14,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":4}]",3,4,4,4,2,2,0,5,7.25,8,20,89.86,4,7.5,26
ca0bddc5e7e34a628ffc6179570d834b,65,M,null,2939,76000,null,null,5,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0cc6e8553c844c02ab525bc466aa569b,74,F,903.93,3014,117000,18,4,6,5,3,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",4,4,2,2,1,3,0,4.5,8,13,18,903.93,4,10.5,26.25
5529078d0e9a4fbb8a4c1f5f17018cc9,25,M,178.3,3610,48000,25,3,4,2,15,"[{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2},{""channel"":""web"",""frequency"":1}]",1,3,3,2,3,0,0,8.333333333333334,7,8.333333333333334,25,48.760000000000005,3,15.5,21
8cb64bc8e6fe48c19e3878ad04d494f8,46,F,266.90999999999997,2916,56000,28,4,6,6,16,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3}]",2,4,4,3,3,1,0,7,7,8,28,68.16,4,3.25,22.25
a98a6d62551649e6b04bfd667c98585b,68,F,209.10000000000002,3089,116000,28,4,5,3,8,"[{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":4},{""channel"":""web"",""frequency"":2}]",2,4,4,4,3,1,0,7,6.5,8,28,78.85000000000001,4,2.25,24
e63dd565899644a491a9f0148297d36d,67,F,68.21,3151,66000,7,2,5,3,18,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,1,1,0,3.5,7.5,7.5,7,8.29,2,25,25
8f1d8f4875d04c83b826a9df90dedfe4,46,F,119.26,2829,73000,23,3,3,3,5,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,3,3,3,2,1,0,7.666666666666667,5.666666666666667,9,23,90.35,3,0.25,29.5
eefff7e6ce0344c2a85ab5dd21db8399,118,null,27.480000000000004,3407,null,2,1,4,4,14,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,3.28,1,24,24
3a912dda124a43719e766fe8af45f565,34,M,50.419999999999995,3441,55000,4,2,6,5,17,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,0,2,0,2,10,10,4,17.91,2,8.5,27.5
4d7d5a156adf4aa4b4a1f5b8851d1e7a,31,M,16.24,2912,44000,2,1,4,4,5,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,4.55,1,12.5,12.5
daa458955682420da4321a2e9602ef34,25,M,33.5,2770,72000,2,1,5,4,7,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,8.06,1,26.25,26.25
368b266ba48447dfb5342504d0fd7fb0,56,F,208.3,3231,116000,10,1,2,2,8,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,1,0,0,10,5,10,10,27.49,1,14.25,14.25
37dfdf86ca2044d4a4e0a2eb2904c12c,72,M,137.70999999999998,2872,65000,15,2,5,3,8,"[{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1},{""channel"":""web"",""frequency"":1}]",1,2,1,1,1,1,0,7.5,8.5,15,15,44.05,2,8.5,26.25
5bd256d63385406b94de643992856231,23,F,129.4,3111,34000,16,3,6,4,17,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",2,3,3,3,1,2,0,5.333333333333333,7,8,16,29.080000000000002,3,1.25,24
fb31456ca5794b59b956fb0e068715fa,58,F,209.64000000000001,3071,111000,15,4,4,4,8,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":2}]",4,4,4,2,2,2,0,3.75,6.5,6.75,15,123.99,4,3.75,24
11bfa14bbbdc43a0a9007c7e71dd48ba,70,M,168.32,3721,63000,15,3,5,5,10,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":1}]",3,3,3,1,3,0,0,5,6.333333333333333,5,15,36.14,3,1.75,18.75
1981c9ebfc3c4e1fa532035806a8c60e,67,M,33.9,3083,31000,null,null,6,5,13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
20e1db51ebe94cd9a823bfb84cca99da,51,M,11.88,2933,73000,7,2,5,3,3,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,1,1,0,3.5,8.5,7.5,7,10.690000000000001,2,25.75,28.75
44b9160551264277abe81b1937fcb5bb,56,M,179.46999999999997,3053,94000,25,3,4,4,8,"[{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3},{""channel"":""web"",""frequency"":1}]",1,3,3,3,3,0,0,8.333333333333334,6.333333333333333,8.333333333333334,25,53.31999999999999,3,0.25,26
52eb99f0838e4d69b3a33cdfd899f5a6,53,F,278.29999999999995,3769,96000,17,4,4,3,10,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3}]",4,4,4,3,1,3,0,4.25,7.25,9.25,17,117.06,4,0,22.25
7ca8a3cfaa7a4628a9523502c8af804f,78,F,112.88,3078,81000,33,5,5,3,4,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":5},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":4}]",4,5,4,4,3,2,0,6.6,6.8,10.4,33,97.51999999999998,5,1.75,24.25
8771f96bc7f947c09a8f78ee2e14a1a7,49,F,134.29,3738,113000,28,4,6,4,5,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3}]",4,4,4,3,3,1,0,7,6,8,28,67.47,4,17,29.75
0a4153113a484ad8bf54b623d9ab3504,58,F,138.66,3288,83000,12,3,5,5,6,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3}]",3,3,3,0,2,1,0,4,7,6.666666666666667,12,68.56,3,0.25,24.25
339c7eb096244e51aaa85016bb68fa66,50,M,null,3054,88000,null,null,5,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
565bfc57948a485f92822b95994d62ba,118,null,37.45,3345,null,2,1,6,6,12,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1}]",1,1,1,0,0,1,0,2,7,10,2,14.46,1,19.25,19.25
8d59a5826cc547f58079c94ac2c9ea50,60,M,87.97,2754,81000,12,4,5,5,4,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3}]",4,4,4,3,1,3,0,3,7.25,8,12,57.87,4,0.25,25.25
9e894ff66aba45bbbe75575a03aeb00e,51,M,225.42000000000002,3223,104000,30,5,6,4,8,"[{""channel"":""web"",""frequency"":5},{""channel"":""email"",""frequency"":5},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3}]",5,5,4,3,2,3,0,6,6.8,11.4,30,125.45,5,12.25,25.5
174fee0b94e54cc3b1904965d2fb1209,61,M,615.86,2948,84000,null,null,5,5,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
176fd16693b9474fbf857090caf80d32,65,F,247.92000000000002,3610,87000,17,3,5,5,11,"[{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2},{""channel"":""web"",""frequency"":2}]",2,3,3,2,2,1,0,5.666666666666667,6.333333333333333,8.333333333333334,17,71.8,3,8,17
39069e7cd52e474d8c97d8162609bca1,71,M,22.47,2957,51000,20,2,6,5,2,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",1,2,2,2,2,0,0,10,6,10,20,16.22,2,18.5,18.5
be988e03caab4d33bc04d4e37f5d2e72,56,F,155.23,3291,82000,3,1,5,4,6,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,3,7,7,3,27.38,1,24.75,24.75
aa3960d0d49f49daa8e022634d42c75f,118,null,9.44,3524,null,null,null,4,2,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
a4aa6b434929474089dd981a5020cd5a,53,F,75.38,2960,55000,7,2,4,4,6,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,1,1,0,3.5,6,7.5,7,29.41,2,11,17
28476358ecb3414eb56e35ca6842bdb0,118,null,3.84,2836,null,null,null,2,2,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2d2908d5f81b4a0690002877cb35fd43,87,F,81.81,3969,68000,25,4,5,2,5,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",3,4,2,1,2,2,0,6.25,8.5,13.75,25,50.49,4,15.75,27.25
6d5da41e6c85436782eafe2fedd00dad,34,M,212.70999999999998,3006,67000,28,5,6,5,11,"[{""channel"":""email"",""frequency"":5},{""channel"":""mobile"",""frequency"":5},{""channel"":""social"",""frequency"":5},{""channel"":""web"",""frequency"":4}]",4,5,5,5,2,3,0,5.6,7.2,8.8,28,57.5,5,8.5,25
ac3e5e1cf92a4cbe84636087fa45204a,91,M,124.71000000000001,3496,33000,13,3,4,3,15,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",3,3,2,1,1,2,0,4.333333333333333,8,10.666666666666666,13,21.049999999999997,3,6.5,14.5
14c466243c9a453584eb73a1de6236d0,60,M,174.66,3695,114000,17,3,5,2,5,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",2,3,3,3,2,1,0,5.666666666666667,7.333333333333333,8.333333333333334,17,93.61,3,17.5,25
eaef10f33ead4f30bbccb8aa3d5eb9e5,24,F,200.04,3719,53000,20,3,5,3,15,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",3,3,1,1,1,2,0,6.666666666666667,8.333333333333334,16.666666666666668,20,38.74,3,4.25,21.75
28915983f43d4abbb71dea23ef0dd072,118,null,14.03,2898,null,null,null,4,2,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
50125c58c6794f84bd12049eb1f60239,69,F,50.22,2794,34000,null,null,2,1,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5d6d0390dd3a477fbcb360f0b2e8928d,46,M,76.98,3152,53000,5,1,4,3,6,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,1,0,0,5,5,5,5,8.33,1,18.75,18.75
60e61c3c045b4df7b3beac7178f3e2d5,46,M,120.71999999999998,3213,51000,9,3,5,3,9,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",3,3,3,2,1,2,0,3,9,8.333333333333334,9,42.370000000000005,3,7,24
67819e7df4754ccc8e3386db19411ed1,73,F,825.69,3308,85000,17,3,4,3,7,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",3,3,2,1,1,2,0,5.666666666666667,7.333333333333333,13.333333333333334,17,711.76,3,4.25,21.75
bf3069b178fe40d789dd027901bc406b,59,F,75.16,3083,63000,7,2,4,3,4,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":1}]",2,2,2,1,1,1,0,3.5,8.5,7.5,7,34.61,2,14,23
f97ac1f446e747d491b060d9ae044df9,62,F,135.54,2829,65000,15,3,4,2,7,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":2}]",3,3,2,0,2,1,0,5,8,10,15,32.04,3,19.25,25.75
0a9b887bdf2d41b592ba69549760f191,118,null,17.029999999999998,3800,null,3,1,4,4,6,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,3,7,7,3,3.75,1,15.5,15.5
480189cc30094b66a1ff0de0816f5f4b,67,F,94.80000000000001,2944,98000,18,3,5,4,4,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",3,3,3,2,2,1,0,6,6.333333333333333,7.333333333333333,18,66.12,3,7.25,22
d92663deeeae4b45bd8ae2a8e12fa958,59,M,269.63,3183,106000,18,4,4,3,10,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":4}]",3,4,4,4,1,3,0,4.5,7.75,8.5,18,69.08000000000001,4,1,27.25
28572d280d7d444797645548193497b7,57,M,45.769999999999996,3659,30000,2,1,5,3,17,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,10.93,1,14.5,14.5
38d65f5c05444db5a04a90fd5330e40e,24,M,6.569999999999999,2788,56000,null,null,5,2,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4b026d0cd4584db1ac8dca47598aa196,59,M,19.13,3001,32000,5,1,6,4,7,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1}]",1,1,1,0,1,0,0,5,7,5,5,6.6,1,28,28
6e81b647b6d84966b63e0d4fc45fc4f6,37,M,208.56,3448,62000,23,4,4,3,13,"[{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2},{""channel"":""web"",""frequency"":3}]",3,4,3,2,2,2,0,5.75,7.75,10.5,23,53.96,4,0.75,24.25
ed20cce1cd6e4e6c8c6e642b5e49829f,57,M,95.31,3066,84000,5,1,6,4,4,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,1,0,0,5,5,5,5,29.7,1,14.75,14.75
38bf225453dd48369e079aada6f5d392,47,F,174.82999999999998,3901,48000,6,2,3,3,12,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,0,2,0,3,7,7,6,13.82,2,5.5,17.75
903101be9bd74ab7b84486358464ad93,52,M,48.88,3418,56000,null,null,5,5,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0a7ac081fbc147cf827c5df27db32f00,86,F,86.77,2812,99000,15,3,6,5,3,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",2,3,3,3,1,2,0,5,8,9,15,86.77000000000001,3,7,25.5
d9386cf80c194ea491e39564e07e1c85,30,F,194.44,3156,46000,12,4,5,3,13,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":2}]",4,4,3,2,0,4,0,3,8.5,11.75,12,67.04,4,10.75,24.75
7d76c5a597f7490e84f915a1f8984786,52,F,199.06,4462,97000,12,4,5,5,8,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3}]",4,4,4,3,1,3,0,3,7.25,8,12,87.13999999999999,4,7.25,25
82ddc1fd11034218843be79a8598816f,50,M,160.83,3015,111000,14,4,5,3,6,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":1}]",4,4,4,1,2,2,0,3.5,7.75,7.5,14,107.89,4,0.75,28
aecee72b63504134bc4c4ec858885128,58,M,7.880000000000001,2731,43000,null,null,6,3,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10df92b3876142e8a6745c86276057e7,69,M,256.20000000000005,3134,85000,20,4,4,4,13,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3}]",4,4,4,3,2,2,0,5,6,8,20,85.82000000000001,4,2,24.5
234492f138c344fc8dd499718b16dd61,61,M,15.55,2893,32000,2,1,6,3,7,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,1.68,1,13.5,13.5
5cef0c15057e493d8e90eaa4fb85b4c3,21,M,43.309999999999995,3036,45000,14,4,6,5,10,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":4}]",4,4,4,4,1,3,0,3.5,6.5,6.5,14,19.39,4,7.75,26.5
ff737c250d2343729ade04c4f6eb1001,72,F,27.450000000000003,3932,65000,null,null,4,2,9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ddeb2f3458c44e819a4193a1745a42c2,41,M,86.53,2783,44000,10,3,6,6,8,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,3,3,3,1,2,0,3.3333333333333335,7.333333333333333,7.333333333333333,10,39.46,3,10.75,24.75
7ca6bcfd20fc4b8488d8e7e590f0d44e,47,F,20.25,2774,39000,null,null,4,4,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
c6c9884912c645429f3333f912b55f44,33,F,17.9,3026,52000,2,1,6,3,9,"[{""channel"":""web"",""frequency"":1},{""channel"":""email"",""frequency"":1},{""channel"":""mobile"",""frequency"":1},{""channel"":""social"",""frequency"":1}]",1,1,1,1,0,1,0,2,10,10,2,3.07,1,12.5,12.5
33a640f69ca54196b956726fb42c7477,80,F,832.78,2889,118000,10,4,6,4,6,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":3}]",4,4,4,3,0,4,0,2.5,7.75,8.5,10,769.35,4,1.5,28.25
36e34555c04b4996856a9cdb83f701f7,58,F,125.43,3682,88000,12,3,4,4,6,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":3},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":1}]",3,3,3,1,2,1,0,4,6.333333333333333,6.666666666666667,12,33.52,3,8.5,19
3c44371962d546f5b7188da99ff630d7,63,F,136.18,3309,103000,5,2,4,3,6,"[{""channel"":""web"",""frequency"":2},{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",2,2,2,2,0,2,0,2.5,8.5,8.5,5,40.68,2,2,9.25
45893c3890f14906a2143e55fd3cbf6f,59,F,null,2755,58000,null,null,4,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
461fb9eddb8244f0a7485f9b6baee3d5,58,F,12.34,2865,37000,null,null,3,1,5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
69ba4dacbb2d4421ba1edf46197122f8,49,M,9.94,2964,32000,null,null,6,3,7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
868317b9be554cb18e50bc68484749a2,96,F,81.92,2974,89000,15,4,5,2,4,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":2}]",4,4,4,2,2,2,0,3.75,6.5,6.75,15,53.55,4,5.5,25.5
a1fecde30e6842178763eaabe1d77b2d,118,null,29.49,3055,null,null,null,4,2,8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
d3087275deda496ca72179083b513392,47,F,150.88,2971,53000,22,4,5,4,11,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2}]",3,4,2,2,1,3,0,5.5,9.25,15,22,51.22,4,9.25,25
dca32060a7e24be1b37988f7c0a646d0,54,M,77.15000000000003,3203,36000,13,2,6,5,26,"[{""channel"":""email"",""frequency"":2},{""channel"":""mobile"",""frequency"":2},{""channel"":""social"",""frequency"":2},{""channel"":""web"",""frequency"":1}]",1,2,2,2,1,1,0,6.5,7,8.5,13,10.46,2,19.25,19.25
d396390832de4547b5d8f49338e3161d,72,M,154.45999999999998,3113,50000,12,4,5,5,12,"[{""channel"":""web"",""frequency"":4},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":4},{""channel"":""social"",""frequency"":2}]",4,4,4,2,1,3,0,3,6.5,8,12,57.79,4,14,27.25
a9996f30c54d47d695bf54afbf7bcb4c,60,F,124.18,3269,73000,20,4,4,4,8,"[{""channel"":""web"",""frequency"":3},{""channel"":""email"",""frequency"":4},{""channel"":""mobile"",""frequency"":3},{""channel"":""social"",""frequency"":3}]",3,4,3,3,1,3,0,5,8.5,11.75,20,66.53,4,5.75,22.75
